source_r1_family_id,boundary_family_id,sar_frame,source_response_unit_id,target_response_unit_id,bbox_iou,center_distance_px,core_overlap_ratio,core_subset_relation,accepted_graph_link_present,pair_relation,boundary_pair_valid,invalid_reason,old_r1_same_family,new_same_boundary_family
R21R1F00074;R21R1F00075,,81,R21B00101,R21B00102,0,163.355441,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00074;R21R1F00076,,81,R21B00101,R21B00103,0,66.068147,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00073;R21R1F00074,,81,R21B00101,R21B00104,0,125.175876,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00075;R21R1F00076,,81,R21B00102,R21B00103,0,97.948966,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00073;R21R1F00075,,81,R21B00102,R21B00104,0.142857,38.418745,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00073;R21R1F00076,,81,R21B00103,R21B00104,0.013825,59.5483,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00077,,212,R21B00105,R21B00106,0.027068,51.906165,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00077,R21R11BF00079,212,R21B00105,R21B00107,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00077,,212,R21B00106,R21B00107,0.027068,51.906165,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00078;R21R1F00079,,213,R21B00108,R21B00109,0.010139,83.464064,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00078;R21R1F00080,,213,R21B00108,R21B00110,0.031174,61.897092,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00078,R21R11BF00081,213,R21B00108,R21B00111,0.95,3,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00079;R21R1F00080,,213,R21B00109,R21B00110,0,74.094534,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00078;R21R1F00079,,213,R21B00109,R21B00111,0.009646,84.162046,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00078;R21R1F00080,,213,R21B00110,R21B00111,0.035762,59.751569,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00081,,216,R21B00112,R21B00113,0.024291,52.478567,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00081,R21R11BF00084,216,R21B00112,R21B00114,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00081,,216,R21B00113,R21B00114,0.024291,52.478567,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00082;R21R1F00083,,220,R21B00115,R21B00116,0.00765,68.893033,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00084;R21R1F00085,,224,R21B00117,R21B00118,0.041558,47.594643,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00084;R21R1F00086,,224,R21B00117,R21B00119,0.007812,72.582711,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00084,R21R11BF00088,224,R21B00117,R21B00120,0.947368,3,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00084,R21R11BF00088,224,R21B00117,R21B00121,0.947368,3,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00084;R21R1F00085,,224,R21B00117,R21B00122,0.092308,54.362211,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00084,R21R11BF00088,224,R21B00117,R21B00123,0.947368,3,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00085;R21R1F00086,,224,R21B00118,R21B00119,0,34.205263,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00084;R21R1F00085,,224,R21B00118,R21B00120,0.049731,44.768851,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00084;R21R1F00085,,224,R21B00118,R21B00121,0.049731,44.768851,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00085,R21R11BF00089,224,R21B00118,R21B00122,0.444444,15,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00084;R21R1F00085,,224,R21B00118,R21B00123,0.049731,44.768851,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00084;R21R1F00086,,224,R21B00119,R21B00120,0.014919,70.379329,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00084;R21R1F00086,,224,R21B00119,R21B00121,0.014919,70.379329,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00085;R21R1F00086,,224,R21B00119,R21B00122,0.133333,20.124612,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00084;R21R1F00086,,224,R21B00119,R21B00123,0.014919,70.379329,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00084,R21R11BF00088,224,R21B00120,R21B00121,1,0,0.5,overlap,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00084;R21R1F00085,,224,R21B00120,R21B00122,0.111894,51.906165,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00084,R21R11BF00088,224,R21B00120,R21B00123,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00084;R21R1F00085,,224,R21B00121,R21B00122,0.111894,51.906165,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00084,R21R11BF00088,224,R21B00121,R21B00123,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00084;R21R1F00085,,224,R21B00122,R21B00123,0.111894,51.906165,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00087;R21R1F00088,,227,R21B00124,R21B00125,0.071429,43.820657,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00087;R21R1F00089,,227,R21B00124,R21B00126,0.008621,68.718629,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00087,R21R11BF00091,227,R21B00124,R21B00127,0.947368,3,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00088;R21R1F00089,,227,R21B00125,R21B00126,0,32.310989,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00087;R21R1F00088,,227,R21B00125,R21B00127,0.08238,40.954243,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00087;R21R1F00089,,227,R21B00126,R21B00127,0.016476,66.387122,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00090,,228,R21B00128,R21B00129,0.086915,40.140379,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00090;R21R1F00091,,228,R21B00128,R21B00130,0.017383,68.346543,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00090,R21R11BF00094,228,R21B00128,R21B00131,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00090;R21R1F00091,,228,R21B00129,R21B00130,0,37.947332,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00090,,228,R21B00129,R21B00131,0.086915,40.140379,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00090;R21R1F00091,,228,R21B00130,R21B00131,0.017383,68.346543,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00092;R21R1F00093,,238,R21B00132,R21B00133,0.009524,61.554854,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00094;R21R1F00095,,239,R21B00134,R21B00135,0.057143,28.301943,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00094;R21R1F00096,,239,R21B00134,R21B00136,0.009524,61.554854,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00095;R21R1F00096,,239,R21B00135,R21B00136,0,34.985711,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00097;R21R1F00098,,243,R21B00137,R21B00138,0.009569,65.795137,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00097;R21R1F00099,,243,R21B00137,R21B00139,0.014354,60.74537,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00098;R21R1F00099,,243,R21B00138,R21B00139,0,124.02016,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00100;R21R1F00101,,250,R21B00140,R21B00141,0.033613,46.957428,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00100;R21R1F00102,,250,R21B00140,R21B00142,0.008208,78.155294,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00101;R21R1F00102,,250,R21B00141,R21B00142,0,36.045111,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00103;R21R1F00104,,259,R21B00143,R21B00144,0,77.403165,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00103;R21R1F00105,,259,R21B00143,R21B00145,0,80.313448,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00103,R21R11BF00108,259,R21B00143,R21B00146,0.805369,14.5,1,a_subset_b,false,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00103,R21R11BF00108,259,R21B00143,R21B00147,0.805369,14.5,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00103;R21R1F00104,,259,R21B00143,R21B00148,0,74.74122,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00103,R21R11BF00108,259,R21B00143,R21B00149,0.805369,14.5,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00104;R21R1F00105,,259,R21B00144,R21B00145,0,51,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00103;R21R1F00104,,259,R21B00144,R21B00146,0.068121,63.56886,1,a_subset_b,false,shared_actual_core_boundary_variant,false,,false,false
R21R1F00103;R21R1F00104,,259,R21B00144,R21B00147,0.068121,63.56886,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00104,R21R11BF00109,259,R21B00144,R21B00148,0.4375,27,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00103;R21R1F00104,,259,R21B00144,R21B00149,0.068121,63.56886,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00103;R21R1F00105,,259,R21B00145,R21B00146,0.077852,67.082039,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00103;R21R1F00105,,259,R21B00145,R21B00147,0.077852,67.082039,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00104;R21R1F00105,,259,R21B00145,R21B00148,0.5,24,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00103;R21R1F00105,,259,R21B00145,R21B00149,0.077852,67.082039,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00103,R21R11BF00108,259,R21B00146,R21B00147,1,0,0.5,overlap,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00103;R21R1F00104,,259,R21B00146,R21B00148,0.155705,60.299254,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00103,R21R11BF00108,259,R21B00146,R21B00149,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00103;R21R1F00104,,259,R21B00147,R21B00148,0.155705,60.299254,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00103,R21R11BF00108,259,R21B00147,R21B00149,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00103;R21R1F00104,,259,R21B00148,R21B00149,0.155705,60.299254,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00106;R21R1F00107,,260,R21B00150,R21B00151,0,63.33443,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00106;R21R1F00108,,260,R21B00150,R21B00152,0,80.721744,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00106,R21R11BF00111,260,R21B00150,R21B00153,0.5,30,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00106,R21R11BF00111,260,R21B00150,R21B00154,0.588235,21,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00106;R21R1F00107,,260,R21B00150,R21B00155,0,66.407831,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00106,R21R11BF00111,260,R21B00150,R21B00156,0.5,30,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00107;R21R1F00108,,260,R21B00151,R21B00152,0,54.251728,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00106;R21R1F00107,,260,R21B00151,R21B00153,0.226573,33.63406,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00106;R21R1F00107,,260,R21B00151,R21B00154,0.163204,42.5,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00107,R21R11BF00112,260,R21B00151,R21B00155,0.712871,14.5,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00106;R21R1F00107,,260,R21B00151,R21B00156,0.226573,33.63406,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00106;R21R1F00108,,260,R21B00152,R21B00153,0.048252,64.621978,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00106;R21R1F00108,,260,R21B00152,R21B00154,0.056767,68.476273,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00107;R21R1F00108,,260,R21B00152,R21B00155,0.151815,40.024992,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00106;R21R1F00108,,260,R21B00152,R21B00156,0.048252,64.621978,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00106,R21R11BF00111,260,R21B00153,R21B00154,0.85,9,0.5,overlap,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00106;R21R1F00107,,260,R21B00153,R21B00155,0.317832,39.115214,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00106,R21R11BF00111,260,R21B00153,R21B00156,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00106;R21R1F00107,,260,R21B00154,R21B00155,0.221653,46.957428,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00106,R21R11BF00111,260,R21B00154,R21B00156,0.85,9,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00106;R21R1F00107,,260,R21B00155,R21B00156,0.317832,39.115214,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00111;R21R1F00112,,269,R21B00159,R21B00160,0.114486,40.804412,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00111,,269,R21B00159,R21B00161,0.057971,64.621978,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00111;R21R1F00113,,269,R21B00159,R21B00162,0,81.884064,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00114,,269,R21B00159,R21B00163,0,107.331263,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00115,,269,R21B00159,R21B00164,0,87.464278,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111,R21R11BF00116,269,R21B00159,R21B00165,0.9,6,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00111,R21R11BF00116,269,R21B00159,R21B00166,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00111;R21R1F00112,,269,R21B00160,R21B00161,0,73.545904,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00112;R21R1F00113,,269,R21B00160,R21B00162,0,106.066017,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00112;R21R1F00114,,269,R21B00160,R21B00163,0,138.683092,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00112;R21R1F00115,,269,R21B00160,R21B00164,0,120.933866,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00112,,269,R21B00160,R21B00165,0.136957,35.1141,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00111;R21R1F00112,,269,R21B00160,R21B00166,0.114486,40.804412,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00111;R21R1F00113,,269,R21B00161,R21B00162,0,41.677332,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00114,,269,R21B00161,R21B00163,0,80.498447,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00115,,269,R21B00161,R21B00164,0,70.611614,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111,,269,R21B00161,R21B00165,0.052174,62.641839,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00111,,269,R21B00161,R21B00166,0.057971,64.621978,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00113;R21R1F00114,,269,R21B00162,R21B00163,0,39,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00113;R21R1F00115,,269,R21B00162,R21B00164,0,33.54102,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00113,,269,R21B00162,R21B00165,0,82.9759,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00113,,269,R21B00162,R21B00166,0,81.884064,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00114;R21R1F00115,,269,R21B00163,R21B00164,0,21.213203,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00114,,269,R21B00163,R21B00165,0,110.145359,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00114,,269,R21B00163,R21B00166,0,107.331263,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00115,,269,R21B00164,R21B00165,0,90.697299,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111;R21R1F00115,,269,R21B00164,R21B00166,0,87.464278,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00111,R21R11BF00116,269,R21B00165,R21B00166,0.9,6,0.5,overlap,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00116;R21R1F00117,,270,R21B00167,R21B00168,0.103004,48.373546,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00116,,270,R21B00167,R21B00169,0.031674,59.093147,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00116;R21R1F00118,,270,R21B00167,R21B00170,0.026667,76.485293,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00116;R21R1F00119,,270,R21B00167,R21B00171,0,103.315052,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00116,R21R11BF00122,270,R21B00167,R21B00172,0.85,9,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00116,R21R11BF00122,270,R21B00167,R21B00173,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00116,R21R11BF00122,270,R21B00167,R21B00174,0.928571,6,1,a_subset_b,false,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00116;R21R1F00117,,270,R21B00168,R21B00169,0,80.049984,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00117;R21R1F00118,,270,R21B00168,R21B00170,0,114.236597,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00117;R21R1F00119,,270,R21B00168,R21B00171,0,145.801235,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00116;R21R1F00117,,270,R21B00168,R21B00172,0.138462,40.804412,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00116;R21R1F00117,,270,R21B00168,R21B00173,0.103004,48.373546,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00116;R21R1F00117,,270,R21B00168,R21B00174,0.096,51.613952,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00116;R21R1F00118,,270,R21B00169,R21B00170,0,44.294469,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00116;R21R1F00119,,270,R21B00169,R21B00171,0,79.259069,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00116,,270,R21B00169,R21B00172,0.026923,56.044625,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00116,,270,R21B00169,R21B00173,0.031674,59.093147,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00116,,270,R21B00169,R21B00174,0.029412,53.665631,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00118;R21R1F00119,,270,R21B00170,R21B00171,0,34.985711,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00116;R21R1F00118,,270,R21B00170,R21B00172,0.022727,78.746428,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00116;R21R1F00118,,270,R21B00170,R21B00173,0.026667,76.485293,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00116;R21R1F00118,,270,R21B00170,R21B00174,0.042017,70.611614,1,a_subset_b,false,shared_actual_core_boundary_variant,false,,false,false
R21R1F00116;R21R1F00119,,270,R21B00171,R21B00172,0,107.54069,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00116;R21R1F00119,,270,R21B00171,R21B00173,0,103.315052,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00116;R21R1F00119,,270,R21B00171,R21B00174,0.004167,97.948966,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00116,R21R11BF00122,270,R21B00172,R21B00173,0.85,9,0.5,overlap,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00116,R21R11BF00122,270,R21B00172,R21B00174,0.797834,10.816654,0.5,overlap,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00116,R21R11BF00122,270,R21B00173,R21B00174,0.928571,6,0.5,overlap,true,high_overlap_shared_core_boundary_variant,true,,true,true
