wgv1_3_thread_id,scene_id,edge_id,edge_role,frame_id,phase,source_review_item_id,image_path_yolo_annotated,source_annotated_frame_path,copy_status,wgv1_3_edge_decision,tracking_style_decision,review_question,sar_ready,note
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,151,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000151_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000151_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,152,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000152_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000152_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,153,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000153_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000153_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,154,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000154_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000154_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,155,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000155_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000155_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,156,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000156_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000156_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,157,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000157_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000157_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,158,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000158_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000158_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,159,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000159_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000159_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,160,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000160_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000160_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,161,from_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000161_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000161_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,162,gap_context,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000162_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000162_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,163,gap_context,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000163_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000163_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,164,to_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000164_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000164_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,165,to_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000165_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000165_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T005,GM_RM011,GM_RM011_WGV12M006,included_same_vehicle,166,to_target_family,MRQ005,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/05_GM_RM011_GM_RM011_WGV13T005_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M006/GM_RM011_WGV12M006_000166_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006/frames_yolo_annotated/GM_RM011_000166_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T006,GM_RM011,GM_RM011_WGV12M007,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T007,GM_RM011,GM_RM011_WGV12M008,included_same_vehicle,233,from_target_family,MRQ006,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/07_GM_RM011_GM_RM011_WGV13T007_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M008/GM_RM011_WGV12M008_000233_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ006_GM_RM011_GM_RM011_WGV12M008/frames_yolo_annotated/GM_RM011_000233_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T007,GM_RM011,GM_RM011_WGV12M008,included_same_vehicle,234,gap_context,MRQ006,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/07_GM_RM011_GM_RM011_WGV13T007_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M008/GM_RM011_WGV12M008_000234_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ006_GM_RM011_GM_RM011_WGV12M008/frames_yolo_annotated/GM_RM011_000234_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T007,GM_RM011,GM_RM011_WGV12M008,included_same_vehicle,235,gap_context,MRQ006,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/07_GM_RM011_GM_RM011_WGV13T007_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M008/GM_RM011_WGV12M008_000235_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ006_GM_RM011_GM_RM011_WGV12M008/frames_yolo_annotated/GM_RM011_000235_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T007,GM_RM011,GM_RM011_WGV12M008,included_same_vehicle,236,to_target_family,MRQ006,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/07_GM_RM011_GM_RM011_WGV13T007_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M008/GM_RM011_WGV12M008_000236_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ006_GM_RM011_GM_RM011_WGV12M008/frames_yolo_annotated/GM_RM011_000236_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T007,GM_RM011,GM_RM011_WGV12M008,included_same_vehicle,237,to_target_family,MRQ006,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/07_GM_RM011_GM_RM011_WGV13T007_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M008/GM_RM011_WGV12M008_000237_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ006_GM_RM011_GM_RM011_WGV12M008/frames_yolo_annotated/GM_RM011_000237_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T007,GM_RM011,GM_RM011_WGV12M008,included_same_vehicle,238,to_target_family,MRQ006,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/07_GM_RM011_GM_RM011_WGV13T007_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M008/GM_RM011_WGV12M008_000238_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ006_GM_RM011_GM_RM011_WGV12M008/frames_yolo_annotated/GM_RM011_000238_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T007,GM_RM011,GM_RM011_WGV12M008,included_same_vehicle,239,to_target_family,MRQ006,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/07_GM_RM011_GM_RM011_WGV13T007_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M008/GM_RM011_WGV12M008_000239_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ006_GM_RM011_GM_RM011_WGV12M008/frames_yolo_annotated/GM_RM011_000239_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T007,GM_RM011,GM_RM011_WGV12M007,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T007,GM_RM011,GM_RM011_WGV12M009,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T008,GM_RM011,GM_RM011_WGV12M009,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T008,GM_RM011,GM_RM011_WGV12M010,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T009,GM_RM011,GM_RM011_WGV12M010,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T009,GM_RM011,GM_RM011_WGV12M011,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T010,GM_RM011,GM_RM011_WGV12M011,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T010,GM_RM011,GM_RM011_WGV12M012,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T011,GM_RM011,GM_RM011_WGV12M012,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T011,GM_RM011,GM_RM011_WGV12M013,split_boundary,,,,,,missing_existing_edge_review_frame,identity_split_boundary_blocked_by_wgv1_2,not_adjudicated,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,edge has no existing WGV1.2 MRQ frame;not rerendered in this pack
GM_RM011_WGV13T012,GM_RM011,GM_RM011_WGV12M014,included_same_vehicle,265,from_target_family,MRQ007,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/12_GM_RM011_GM_RM011_WGV13T012_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M014/GM_RM011_WGV12M014_000265_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ007_GM_RM011_GM_RM011_WGV12M014/frames_yolo_annotated/GM_RM011_000265_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T012,GM_RM011,GM_RM011_WGV12M014,included_same_vehicle,266,from_target_family,MRQ007,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/12_GM_RM011_GM_RM011_WGV13T012_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M014/GM_RM011_WGV12M014_000266_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ007_GM_RM011_GM_RM011_WGV12M014/frames_yolo_annotated/GM_RM011_000266_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T012,GM_RM011,GM_RM011_WGV12M014,included_same_vehicle,267,gap_context,MRQ007,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/12_GM_RM011_GM_RM011_WGV13T012_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M014/GM_RM011_WGV12M014_000267_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ007_GM_RM011_GM_RM011_WGV12M014/frames_yolo_annotated/GM_RM011_000267_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T012,GM_RM011,GM_RM011_WGV12M014,included_same_vehicle,268,gap_context,MRQ007,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/12_GM_RM011_GM_RM011_WGV13T012_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M014/GM_RM011_WGV12M014_000268_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ007_GM_RM011_GM_RM011_WGV12M014/frames_yolo_annotated/GM_RM011_000268_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T012,GM_RM011,GM_RM011_WGV12M014,included_same_vehicle,269,to_target_family,MRQ007,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/12_GM_RM011_GM_RM011_WGV13T012_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M014/GM_RM011_WGV12M014_000269_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ007_GM_RM011_GM_RM011_WGV12M014/frames_yolo_annotated/GM_RM011_000269_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T012,GM_RM011,GM_RM011_WGV12M014,included_same_vehicle,270,to_target_family,MRQ007,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/12_GM_RM011_GM_RM011_WGV13T012_same_vehicle_candidate/edge_review_frames/GM_RM011_WGV12M014/GM_RM011_WGV12M014_000270_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ007_GM_RM011_GM_RM011_WGV12M014/frames_yolo_annotated/GM_RM011_000270_diagnostic_yolo26l.png,copied,identity_safe_same_vehicle_thread_candidate,diagnostic_same_vehicle_candidate_supported,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
